mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_xgboost__colsample_bytree;param_xgboost__eval_metric;param_xgboost__gamma;param_xgboost__learning_rate;param_xgboost__max_depth;param_xgboost__n_estimators;param_xgboost__nthread;param_xgboost__num_class;param_xgboost__objective;param_xgboost__reg_alpha;param_xgboost__subsample;param_xgboost__use_label_encoder;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;mean_test_score;std_test_score;rank_test_score
54.382850193977355;9.134252212668132;0.05420095920562744;0.0212079626789197;0.8;mlogloss;0;0.01;7;1000;4;3;multi:softmax;0.3;0.8;False;{'xgboost__colsample_bytree': 0.8, 'xgboost__eval_metric': 'mlogloss', 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.01, 'xgboost__max_depth': 7, 'xgboost__n_estimators': 1000, 'xgboost__nthread': 4, 'xgboost__num_class': 3, 'xgboost__objective': 'multi:softmax', 'xgboost__reg_alpha': 0.3, 'xgboost__subsample': 0.8, 'xgboost__use_label_encoder': False};0.7142857142857143;0.6632653061224489;0.6530612244897959;0.673469387755102;0.6428571428571429;0.6494845360824743;0.7319587628865979;0.6494845360824743;0.6082474226804123;0.6597938144329897;0.6645907847675152;0.03368661723228506;2
59.487965655326846;17.256814352444913;0.04040117263793945;0.010771479285933085;0.8;mlogloss;1;0.01;7;1000;4;3;multi:softmax;0.3;0.8;False;{'xgboost__colsample_bytree': 0.8, 'xgboost__eval_metric': 'mlogloss', 'xgboost__gamma': 1, 'xgboost__learning_rate': 0.01, 'xgboost__max_depth': 7, 'xgboost__n_estimators': 1000, 'xgboost__nthread': 4, 'xgboost__num_class': 3, 'xgboost__objective': 'multi:softmax', 'xgboost__reg_alpha': 0.3, 'xgboost__subsample': 0.8, 'xgboost__use_label_encoder': False};0.7142857142857143;0.6632653061224489;0.673469387755102;0.6632653061224489;0.6632653061224489;0.6701030927835051;0.711340206185567;0.6597938144329897;0.6082474226804123;0.6494845360824743;0.667652009257311;0.028463403530788495;1
