DT: 0.6530612244897959,0.7142857142857143,0.6428571428571429,0.6224489795918368,0.6020408163265306,0.7010309278350515,0.6597938144329897,0.6082474226804123,0.5360824742268041,0.5773195876288659

DT+OV: 0.6938775510204082,0.6836734693877551,0.6632653061224489,0.6530612244897959,0.5102040816326531,0.6288659793814433,0.6082474226804123,0.5876288659793815,0.5979381443298969,0.6391752577319587

DT+OV+UN: 0.7142857142857143,0.6428571428571429,0.6632653061224489,0.6224489795918368,0.5918367346938775,0.6701030927835051,0.6597938144329897,0.711340206185567,0.5567010309278351,0.5257731958762887

MNB: 0.6836734693877551,0.7040816326530612,0.6632653061224489,0.6530612244897959,0.5714285714285714,0.7319587628865979,0.7319587628865979,0.6391752577319587,0.6391752577319587,0.6391752577319587

MNB+OV: 0.5918367346938775,0.5,0.5204081632653061,0.6326530612244898,0.5816326530612245,0.5773195876288659,0.6701030927835051,0.5773195876288659,0.6391752577319587,0.5773195876288659

MNB+OV+UN: 0.5510204081632653,0.5510204081632653,0.5204081632653061,0.6326530612244898,0.5510204081632653,0.6082474226804123,0.6701030927835051,0.5876288659793815,0.6288659793814433,0.5670103092783505

SVC: 0.7346938775510204,0.7448979591836735,0.7040816326530612,0.7244897959183674,0.6122448979591837,0.7319587628865979,0.711340206185567,0.6597938144329897,0.6185567010309279,0.7010309278350515

SVC+OV: 0.7448979591836735,0.7448979591836735,0.7040816326530612,0.7244897959183674,0.6122448979591837,0.711340206185567,0.711340206185567,0.6597938144329897,0.6185567010309279,0.711340206185567

SVC+OV+UN: 0.7448979591836735,0.7346938775510204,0.7040816326530612,0.7142857142857143,0.6122448979591837,0.7319587628865979,0.711340206185567,0.6597938144329897,0.6185567010309279,0.7010309278350515

RF: 0.6836734693877551,0.6836734693877551,0.7040816326530612,0.673469387755102,0.5816326530612245,0.711340206185567,0.7422680412371134,0.6288659793814433,0.6185567010309279,0.6494845360824743

RF+OV: 0.7448979591836735,0.6632653061224489,0.7040816326530612,0.6938775510204082,0.6224489795918368,0.711340206185567,0.7628865979381443,0.6804123711340206,0.6701030927835051,0.711340206185567

RF+OV+UN: 0.6836734693877551,0.7142857142857143,0.6836734693877551,0.7040816326530612,0.6530612244897959,0.7319587628865979,0.7319587628865979,0.6494845360824743,0.6494845360824743,0.7216494845360825

ADA: 0.6632653061224489,0.6836734693877551,0.7244897959183674,0.6530612244897959,0.5204081632653061,0.6391752577319587,0.6288659793814433,0.6288659793814433,0.5670103092783505,0.6185567010309279

ADA+OV: 0.7448979591836735,0.5918367346938775,0.673469387755102,0.673469387755102,0.5816326530612245,0.6494845360824743,0.711340206185567,0.6494845360824743,0.6288659793814433,0.6288659793814433

ADA+OV+UN: 0.7346938775510204,0.7244897959183674,0.6224489795918368,0.6428571428571429,0.5918367346938775,0.6804123711340206,0.6804123711340206,0.6804123711340206,0.6185567010309279,0.6082474226804123

XGB: 0.7142857142857143,0.6632653061224489,0.673469387755102,0.6632653061224489,0.6632653061224489,0.6701030927835051,0.711340206185567,0.6597938144329897,0.6082474226804123,0.6494845360824743

XGB+OV: 0.7244897959183674,0.673469387755102,0.6836734693877551,0.6836734693877551,0.7040816326530612,0.6907216494845361,0.7319587628865979,0.6494845360824743,0.6185567010309279,0.6494845360824743

XGB+OV+UN: 0.7448979591836735,0.6836734693877551,0.6938775510204082,0.6836734693877551,0.673469387755102,0.6494845360824743,0.7319587628865979,0.6597938144329897,0.6185567010309279,0.6288659793814433

