mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_adaboost__learning_rate;param_adaboost__n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;mean_test_score;std_test_score;rank_test_score
1.1430986166000365;0.07233960979677084;0.014599204063415527;0.001625767942375826;0.0001;10;{'adaboost__learning_rate': 0.0001, 'adaboost__n_estimators': 10};0.6122448979591837;0.6632653061224489;0.6428571428571429;0.5612244897959183;0.5612244897959183;0.5979381443298969;0.6701030927835051;0.6804123711340206;0.5567010309278351;0.6185567010309279;0.6164527666736797;0.044601919716016514;11
5.469969081878662;0.537679529393606;0.04380011558532715;0.005582536859792646;0.0001;50;{'adaboost__learning_rate': 0.0001, 'adaboost__n_estimators': 50};0.6122448979591837;0.6632653061224489;0.6632653061224489;0.5816326530612245;0.5816326530612245;0.6288659793814433;0.6701030927835051;0.6494845360824743;0.5567010309278351;0.5876288659793815;0.6194824321481169;0.03906181775221525;5
10.987911009788514;1.0779947541117796;0.07169830799102783;0.006386095602070306;0.0001;100;{'adaboost__learning_rate': 0.0001, 'adaboost__n_estimators': 100};0.6122448979591837;0.6530612244897959;0.6632653061224489;0.5714285714285714;0.5816326530612245;0.5979381443298969;0.6907216494845361;0.6701030927835051;0.5567010309278351;0.5979381443298969;0.6195034714916894;0.04398400449526326;4
86.24430434703827;7.258476548117372;0.6495166540145874;0.2183661180596521;0.0001;500;{'adaboost__learning_rate': 0.0001, 'adaboost__n_estimators': 500};0.6122448979591837;0.6530612244897959;0.6530612244897959;0.5612244897959183;0.6020408163265306;0.6082474226804123;0.6907216494845361;0.6494845360824743;0.5567010309278351;0.5876288659793815;0.6174416158215863;0.04125716031183158;8
1.6671005487442017;0.3048479701497286;0.021700000762939452;0.006325248700646541;0.001;10;{'adaboost__learning_rate': 0.001, 'adaboost__n_estimators': 10};0.6122448979591837;0.6530612244897959;0.6632653061224489;0.5612244897959183;0.5408163265306123;0.6185567010309279;0.6597938144329897;0.6597938144329897;0.5876288659793815;0.5979381443298969;0.6154323585104144;0.04152691703213486;13
8.831484460830689;1.1806619101487443;0.06350045204162598;0.019749811894315957;0.001;50;{'adaboost__learning_rate': 0.001, 'adaboost__n_estimators': 50};0.6122448979591837;0.6632653061224489;0.6632653061224489;0.5510204081632653;0.5714285714285714;0.6288659793814433;0.6701030927835051;0.6494845360824743;0.5567010309278351;0.5979381443298969;0.6164317273301072;0.04329631095883063;12
18.19149031639099;2.1114379872214815;0.11619834899902344;0.03137969099381786;0.001;100;{'adaboost__learning_rate': 0.001, 'adaboost__n_estimators': 100};0.6122448979591837;0.6632653061224489;0.673469387755102;0.5816326530612245;0.5816326530612245;0.5979381443298969;0.6597938144329897;0.6597938144329897;0.5463917525773195;0.5979381443298969;0.6174100568062275;0.0415051234034054;9
86.85147950649261;5.351447405052055;0.4483011245727539;0.05526103972051447;0.001;500;{'adaboost__learning_rate': 0.001, 'adaboost__n_estimators': 500};0.6020408163265306;0.6530612244897959;0.6938775510204082;0.5918367346938775;0.5510204081632653;0.6082474226804123;0.6185567010309279;0.6597938144329897;0.5670103092783505;0.5567010309278351;0.6102146013044392;0.04472773566276191;17
1.40090012550354;0.07773487093326113;0.017700338363647462;0.0004577273016627376;0.01;10;{'adaboost__learning_rate': 0.01, 'adaboost__n_estimators': 10};0.6020408163265306;0.6632653061224489;0.6632653061224489;0.5816326530612245;0.5510204081632653;0.6185567010309279;0.6288659793814433;0.6701030927835051;0.5670103092783505;0.5876288659793815;0.6133389438249526;0.04037282831645946;15
7.1345010757446286;0.4296299170514143;0.05019979476928711;0.0038682277847896123;0.01;50;{'adaboost__learning_rate': 0.01, 'adaboost__n_estimators': 50};0.6122448979591837;0.6632653061224489;0.6836734693877551;0.6020408163265306;0.5510204081632653;0.6082474226804123;0.6391752577319587;0.6597938144329897;0.5773195876288659;0.5773195876288659;0.6174100568062275;0.04090546881081255;9
16.750601172447205;2.4329872422736782;0.09919927120208741;0.01511080183151352;0.01;100;{'adaboost__learning_rate': 0.01, 'adaboost__n_estimators': 100};0.6530612244897959;0.6224489795918368;0.6836734693877551;0.6224489795918368;0.5204081632653061;0.6185567010309279;0.6082474226804123;0.6597938144329897;0.5360824742268041;0.5979381443298969;0.6122659373027561;0.04871586745307851;16
63.91710102558136;4.9458594801037155;0.4387983322143555;0.04190315425350382;0.01;500;{'adaboost__learning_rate': 0.01, 'adaboost__n_estimators': 500};0.6836734693877551;0.6428571428571429;0.6836734693877551;0.6122448979591837;0.5204081632653061;0.6288659793814433;0.5979381443298969;0.6185567010309279;0.5154639175257731;0.6391752577319587;0.6142857142857142;0.05490547564041975;14
1.4298001289367677;0.07799587871571205;0.017998361587524415;0.0004471315431895138;0.1;10;{'adaboost__learning_rate': 0.1, 'adaboost__n_estimators': 10};0.6530612244897959;0.6122448979591837;0.7142857142857143;0.6020408163265306;0.5102040816326531;0.5979381443298969;0.5979381443298969;0.6288659793814433;0.5567010309278351;0.5979381443298969;0.6071218177992846;0.05129105554968649;18
7.469699072837829;0.9843783988816519;0.05529966354370117;0.007457092423488474;0.1;50;{'adaboost__learning_rate': 0.1, 'adaboost__n_estimators': 50};0.6938775510204082;0.6632653061224489;0.7142857142857143;0.6020408163265306;0.5306122448979592;0.6185567010309279;0.5876288659793815;0.6494845360824743;0.5463917525773195;0.6288659793814433;0.6235009467704608;0.05641436245428802;2
