mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_multinomial-naive-bayes__alpha;param_multinomial-naive-bayes__class_prior;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;mean_test_score;std_test_score;rank_test_score
0.08519983291625977;0.013234887520608066;0.008999395370483398;0.001413892969349956;0.01;;{'multinomial-naive-bayes__alpha': 0.01, 'multinomial-naive-bayes__class_prior': None};0.5612244897959183;0.5102040816326531;0.5204081632653061;0.5102040816326531;0.5102040816326531;0.5567010309278351;0.6494845360824743;0.6082474226804123;0.5979381443298969;0.5876288659793815;0.5612244897959183;0.0464130971143557;4
0.08471090793609619;0.009704225197196667;0.00899960994720459;0.0020503365802173345;0.1;;{'multinomial-naive-bayes__alpha': 0.1, 'multinomial-naive-bayes__class_prior': None};0.6020408163265306;0.5306122448979592;0.5102040816326531;0.5612244897959183;0.5816326530612245;0.5773195876288659;0.6494845360824743;0.5979381443298969;0.6082474226804123;0.6082474226804123;0.5826951399116347;0.0385121563540103;2
0.06410040855407714;0.005521581358166134;0.007400989532470703;0.001113289952685275;0.5;;{'multinomial-naive-bayes__alpha': 0.5, 'multinomial-naive-bayes__class_prior': None};0.5918367346938775;0.5;0.5204081632653061;0.6326530612244898;0.5816326530612245;0.5773195876288659;0.6701030927835051;0.5773195876288659;0.6391752577319587;0.5773195876288659;0.586776772564696;0.04903966917736533;1
0.05509929656982422;0.004229256313090615;0.006800532341003418;0.0010778559551314023;1.0;;{'multinomial-naive-bayes__alpha': 1.0, 'multinomial-naive-bayes__class_prior': None};0.5714285714285714;0.5510204081632653;0.5204081632653061;0.5816326530612245;0.5714285714285714;0.5876288659793815;0.5979381443298969;0.5567010309278351;0.5567010309278351;0.5463917525773195;0.5641279192089206;0.021486166308088254;3
0.0537989616394043;0.007467838765815801;0.006700277328491211;0.0014874722218934564;10.0;;{'multinomial-naive-bayes__alpha': 10.0, 'multinomial-naive-bayes__class_prior': None};0.5408163265306123;0.5;0.5;0.5612244897959183;0.5510204081632653;0.5257731958762887;0.5154639175257731;0.5773195876288659;0.4845360824742268;0.4639175257731959;0.5220071533768146;0.034054561232608846;5
