mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_randomforest__criterion;param_randomforest__max_depth;param_randomforest__max_features;param_randomforest__min_samples_leaf;param_randomforest__min_samples_split;param_randomforest__random_state;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;mean_test_score;std_test_score;rank_test_score
0.53419930934906;0.03286288849042969;0.04650037288665772;0.008743662087820465;gini;9;8;2;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 8, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.7040816326530612;0.6326530612244898;0.6836734693877551;0.5918367346938775;0.5918367346938775;0.6907216494845361;0.6597938144329897;0.6391752577319587;0.6185567010309279;0.6804123711340206;0.6492741426467494;0.03860731011115482;239
0.5407003164291382;0.02724371932568293;0.04250011444091797;0.005315360639361859;gini;9;8;2;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 8, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.6530612244897959;0.6836734693877551;0.6428571428571429;0.6122448979591837;0.5918367346938775;0.711340206185567;0.6804123711340206;0.6288659793814433;0.5876288659793815;0.6804123711340206;0.6472333263202189;0.039843962014620746;268
0.5370013475418091;0.03680403079623726;0.051603507995605466;0.012252838071653;gini;9;8;3;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 8, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.6836734693877551;0.6224489795918368;0.673469387755102;0.6224489795918368;0.5408163265306123;0.6288659793814433;0.6185567010309279;0.5773195876288659;0.5979381443298969;0.6804123711340206;0.6245949926362298;0.04361522906946303;324
0.5936011791229248;0.055994066526969824;0.061698389053344724;0.03665099963668134;gini;9;8;3;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 8, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.673469387755102;0.6428571428571429;0.7244897959183674;0.6632653061224489;0.6020408163265306;0.6804123711340206;0.6494845360824743;0.6185567010309279;0.6391752577319587;0.6597938144329897;0.6553545129391962;0.032352525002122726;185
0.7423008203506469;0.2027244093435218;0.04950029850006103;0.014527660241233288;gini;9;8;3;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 8, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.6632653061224489;0.6224489795918368;0.6428571428571429;0.6326530612244898;0.5714285714285714;0.6391752577319587;0.6391752577319587;0.6391752577319587;0.6185567010309279;0.6391752577319587;0.6307910793183252;0.022864793998723872;321
0.5741982221603393;0.051622667010881036;0.04320063591003418;0.008169659541807005;gini;9;8;3;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 8, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.7040816326530612;0.6020408163265306;0.7040816326530612;0.6530612244897959;0.5918367346938775;0.6494845360824743;0.6597938144329897;0.5876288659793815;0.6082474226804123;0.711340206185567;0.6471596886177151;0.04577513909248439;273
0.5325003623962402;0.02657165667451799;0.04660043716430664;0.009768936827561567;gini;9;8;3;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 8, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.6530612244897959;0.6428571428571429;0.6836734693877551;0.5918367346938775;0.6020408163265306;0.6701030927835051;0.6701030927835051;0.5979381443298969;0.5876288659793815;0.6907216494845361;0.6389964233115927;0.0383844660832557;313
0.5516005516052246;0.04462910581751241;0.05290060043334961;0.013390125775908163;gini;9;8;3;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 8, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.673469387755102;0.6122448979591837;0.7040816326530612;0.6428571428571429;0.5510204081632653;0.6494845360824743;0.711340206185567;0.6288659793814433;0.6185567010309279;0.6907216494845361;0.6482642541552704;0.04644932934535326;251
0.546500825881958;0.04809366804286466;0.0443993330001831;0.00842924228761758;gini;9;9;1;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.6938775510204082;0.6632653061224489;0.6836734693877551;0.6224489795918368;0.5816326530612245;0.6597938144329897;0.6701030927835051;0.6391752577319587;0.5979381443298969;0.6907216494845361;0.650262991794656;0.036950628296622885;231
0.5584010601043701;0.04207921050261707;0.04329993724822998;0.005674601638423696;gini;9;9;1;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.6224489795918368;0.6530612244897959;0.6836734693877551;0.6428571428571429;0.5816326530612245;0.711340206185567;0.6494845360824743;0.6185567010309279;0.5876288659793815;0.6907216494845361;0.6441405428150642;0.04072357211230519;288
0.542099905014038;0.03552865520376226;0.047800731658935544;0.010935055476237167;gini;9;9;1;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.6938775510204082;0.6632653061224489;0.6938775510204082;0.6530612244897959;0.5816326530612245;0.6804123711340206;0.7216494845360825;0.6391752577319587;0.6288659793814433;0.6701030927835051;0.6625920471281297;0.0376175932139336;112
0.547200870513916;0.03380749638459561;0.039599251747131345;0.003382263792591098;gini;9;9;1;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.7244897959183674;0.6530612244897959;0.7142857142857143;0.6530612244897959;0.5612244897959183;0.6701030927835051;0.7216494845360825;0.5773195876288659;0.6082474226804123;0.6597938144329897;0.6543235851041447;0.05482125874929194;193
0.556300687789917;0.03125728573625785;0.047499871253967284;0.008822642801923802;gini;9;9;1;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.6938775510204082;0.6632653061224489;0.6836734693877551;0.6326530612244898;0.5408163265306123;0.7628865979381443;0.6701030927835051;0.6597938144329897;0.6701030927835051;0.6494845360824743;0.6626656848306334;0.05244115050483875;107
0.547900128364563;0.031778993101106774;0.044300198554992676;0.009466114072750135;gini;9;9;1;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.7244897959183674;0.6326530612244898;0.7040816326530612;0.6530612244897959;0.5306122448979592;0.6391752577319587;0.6494845360824743;0.6288659793814433;0.5979381443298969;0.6907216494845361;0.6451083526193983;0.05266001435839505;284
0.5323998212814331;0.025191931925082137;0.042899799346923825;0.004592857962425966;gini;9;9;2;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.6938775510204082;0.6632653061224489;0.7040816326530612;0.6428571428571429;0.5510204081632653;0.6907216494845361;0.6494845360824743;0.6082474226804123;0.5567010309278351;0.6907216494845361;0.6450978329476121;0.0532901913395103;285
0.541200590133667;0.029376622844337886;0.04809956550598145;0.009658446797929439;gini;9;9;2;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.6530612244897959;0.6632653061224489;0.7142857142857143;0.6020408163265306;0.6122448979591837;0.7010309278350515;0.6907216494845361;0.6082474226804123;0.6597938144329897;0.6907216494845361;0.65954134231012;0.03859146147043143;136
0.5567008495330811;0.0570900442577021;0.04549973011016846;0.011181120345120773;gini;9;9;2;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.7040816326530612;0.6326530612244898;0.6938775510204082;0.6224489795918368;0.5612244897959183;0.6907216494845361;0.7010309278350515;0.6391752577319587;0.6185567010309279;0.6494845360824743;0.6513254786450664;0.04375167412878865;219
0.5435008049011231;0.025613583436865924;0.04250047206878662;0.006946296977799964;gini;9;9;2;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.6428571428571429;0.6836734693877551;0.6632653061224489;0.6632653061224489;0.5816326530612245;0.7010309278350515;0.6907216494845361;0.6494845360824743;0.6288659793814433;0.6701030927835051;0.657490006311803;0.0328076317740553;156
0.6473013401031494;0.13282968566765757;0.06159896850585937;0.023401442302500693;gini;9;9;2;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.6938775510204082;0.6530612244897959;0.7040816326530612;0.6326530612244898;0.5918367346938775;0.711340206185567;0.6597938144329897;0.6185567010309279;0.6185567010309279;0.6701030927835051;0.655386071954555;0.03807000618586263;179
0.6334004878997803;0.1375111752899521;0.043999648094177245;0.0036055745966448224;gini;9;9;2;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.6632653061224489;0.6224489795918368;0.6632653061224489;0.6326530612244898;0.5714285714285714;0.711340206185567;0.6597938144329897;0.5876288659793815;0.6185567010309279;0.6804123711340206;0.6410793183252683;0.040560925653760155;303
0.5714001417160034;0.0545569833752781;0.04040062427520752;0.0043857770898689825;gini;9;9;3;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.673469387755102;0.6938775510204082;0.6530612244897959;0.6122448979591837;0.5816326530612245;0.7319587628865979;0.711340206185567;0.6288659793814433;0.6082474226804123;0.6597938144329897;0.6554491899852725;0.04588434475221283;173
0.5404005527496338;0.021946571262565235;0.040099287033081056;0.0037535949963073928;gini;9;9;3;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.6428571428571429;0.6836734693877551;0.6530612244897959;0.673469387755102;0.6122448979591837;0.7525773195876289;0.6701030927835051;0.6185567010309279;0.6082474226804123;0.6701030927835051;0.6584893751314959;0.04063519776034199;152
0.6166027784347534;0.12444028515765423;0.05570080280303955;0.01710833429810441;gini;9;9;3;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.6530612244897959;0.6530612244897959;0.7040816326530612;0.673469387755102;0.5306122448979592;0.6701030927835051;0.6701030927835051;0.5979381443298969;0.6185567010309279;0.711340206185567;0.6482326951399116;0.050977041093103075;255
0.6527985811233521;0.1411104993190689;0.049399280548095705;0.011731917541168379;gini;9;9;3;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.673469387755102;0.6224489795918368;0.6836734693877551;0.7040816326530612;0.6530612244897959;0.6907216494845361;0.6701030927835051;0.6597938144329897;0.5876288659793815;0.7010309278350515;0.6646013044393014;0.034494356686739405;94
0.592600655555725;0.06601255901723359;0.04439966678619385;0.007812117425183338;gini;9;9;3;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.7142857142857143;0.6428571428571429;0.6632653061224489;0.6836734693877551;0.6020408163265306;0.711340206185567;0.7010309278350515;0.5979381443298969;0.6391752577319587;0.6701030927835051;0.662571007784557;0.03976411444882211;115
0.5482013463973999;0.03783903114627061;0.04109933376312256;0.005466736348573216;gini;9;9;3;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.6836734693877551;0.7244897959183674;0.6938775510204082;0.6326530612244898;0.5714285714285714;0.7010309278350515;0.6701030927835051;0.5979381443298969;0.6288659793814433;0.6907216494845361;0.6594782242794024;0.046912169373283706;143
0.5638013362884522;0.03172913704619423;0.043799543380737306;0.006063478707154765;gini;9;10;1;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.6530612244897959;0.673469387755102;0.6632653061224489;0.6530612244897959;0.5612244897959183;0.7010309278350515;0.7216494845360825;0.6288659793814433;0.6185567010309279;0.6804123711340206;0.6554597096570587;0.042926185529379005;171
0.5964013576507569;0.076763580966988;0.042699456214904785;0.004960612818200587;gini;9;10;1;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.6938775510204082;0.6326530612244898;0.6836734693877551;0.6836734693877551;0.5918367346938775;0.6701030927835051;0.6597938144329897;0.6288659793814433;0.6185567010309279;0.6907216494845361;0.6553755522827687;0.0334388911481587;182
0.5909003496170044;0.056156601052831594;0.04460015296936035;0.00765740678345074;gini;9;10;1;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.6938775510204082;0.673469387755102;0.6938775510204082;0.6428571428571429;0.5918367346938775;0.6701030927835051;0.6804123711340206;0.6082474226804123;0.6391752577319587;0.6185567010309279;0.6512413212707763;0.034638199503537935;225
0.5496004819869995;0.03354491609802896;0.046300315856933595;0.006197642011572034;gini;9;10;1;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.6530612244897959;0.6530612244897959;0.6938775510204082;0.7040816326530612;0.6020408163265306;0.6701030927835051;0.6804123711340206;0.6288659793814433;0.6391752577319587;0.7010309278350515;0.662571007784557;0.03175784898571;115
0.586100959777832;0.06474119163347562;0.046199369430541995;0.009053463462692656;gini;9;10;1;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.673469387755102;0.6530612244897959;0.6530612244897959;0.6122448979591837;0.5510204081632653;0.6907216494845361;0.6701030927835051;0.6288659793814433;0.6185567010309279;0.6804123711340206;0.6431516936671575;0.039680720706797686;293
0.5779003620147705;0.054202830141183767;0.041800189018249514;0.004832927597415122;gini;9;10;1;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.7244897959183674;0.6020408163265306;0.6938775510204082;0.673469387755102;0.5612244897959183;0.6701030927835051;0.7010309278350515;0.5876288659793815;0.6288659793814433;0.6907216494845361;0.6533452556280243;0.05205515955022477;199
0.5573006391525268;0.045317043204989776;0.04579994678497314;0.009887438757080832;gini;9;10;2;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.6836734693877551;0.7142857142857143;0.6836734693877551;0.6530612244897959;0.5816326530612245;0.6391752577319587;0.6907216494845361;0.6082474226804123;0.5876288659793815;0.7010309278350515;0.6543130654323585;0.045728456655008264;196
0.5544006586074829;0.039494170616502004;0.043099498748779295;0.00585498416268717;gini;9;10;2;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.6836734693877551;0.6428571428571429;0.6530612244897959;0.6632653061224489;0.5918367346938775;0.7216494845360825;0.6907216494845361;0.5773195876288659;0.6082474226804123;0.6907216494845361;0.6523353671365453;0.044916102444615316;207
0.5528010368347168;0.03978162194927366;0.04240140914916992;0.006296675986162037;gini;9;10;2;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.6938775510204082;0.673469387755102;0.6836734693877551;0.6428571428571429;0.6020408163265306;0.7010309278350515;0.7216494845360825;0.6082474226804123;0.6288659793814433;0.7319587628865979;0.6687670944666526;0.043685223050329035;56
0.5746002435684204;0.062194896587357044;0.045800065994262694;0.00896470943767469;gini;9;10;2;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.6632653061224489;0.6428571428571429;0.7040816326530612;0.6938775510204082;0.5816326530612245;0.7216494845360825;0.6701030927835051;0.6391752577319587;0.6185567010309279;0.6288659793814433;0.6564064801178203;0.04053517161377689;167
0.5461004734039306;0.03435851029047257;0.045500659942626955;0.009222939417894163;gini;9;10;2;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.6836734693877551;0.673469387755102;0.6530612244897959;0.6632653061224489;0.5714285714285714;0.6907216494845361;0.6907216494845361;0.5979381443298969;0.6082474226804123;0.6597938144329897;0.6492320639596044;0.039879524918827465;245
0.553800392150879;0.03539133258465376;0.04080026149749756;0.004117878581847071;gini;9;10;2;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.7346938775510204;0.6938775510204082;0.6938775510204082;0.6428571428571429;0.5714285714285714;0.6804123711340206;0.6907216494845361;0.6082474226804123;0.6391752577319587;0.6597938144329897;0.6615085209341468;0.04523615559550351;125
0.5557003259658814;0.0300165036305428;0.04430031776428223;0.004776307475996264;gini;9;10;3;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.6632653061224489;0.673469387755102;0.6530612244897959;0.6530612244897959;0.5408163265306123;0.6701030927835051;0.6804123711340206;0.6288659793814433;0.6391752577319587;0.6391752577319587;0.6441405428150639;0.03785935609783218;289
0.5426015138626099;0.03417699877957037;0.043999314308166504;0.006099367728343318;gini;9;10;3;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.7142857142857143;0.5816326530612245;0.6428571428571429;0.6938775510204082;0.5612244897959183;0.711340206185567;0.6804123711340206;0.6494845360824743;0.6082474226804123;0.6907216494845361;0.6534083736587418;0.05161129483737379;197
0.5353994607925415;0.03106104700376935;0.047301077842712404;0.009012035982568955;gini;9;10;3;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.6836734693877551;0.6632653061224489;0.6938775510204082;0.673469387755102;0.5612244897959183;0.6804123711340206;0.711340206185567;0.6082474226804123;0.6391752577319587;0.7010309278350515;0.6615716389648644;0.044136296885360415;121
0.5502004861831665;0.043166926529564005;0.04499979019165039;0.007899950518469182;gini;9;10;3;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.6530612244897959;0.673469387755102;0.673469387755102;0.6632653061224489;0.5918367346938775;0.7319587628865979;0.6907216494845361;0.6391752577319587;0.6494845360824743;0.6804123711340206;0.6646854618135916;0.034541490885947504;91
0.5420000076293945;0.04192609782290812;0.04490067958831787;0.008419546337501117;gini;9;10;3;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.673469387755102;0.6836734693877551;0.673469387755102;0.6632653061224489;0.5510204081632653;0.6288659793814433;0.6804123711340206;0.6288659793814433;0.6185567010309279;0.6907216494845361;0.6492320639596044;0.04082609130528992;245
0.5401000261306763;0.023201587633651835;0.0419003963470459;0.005048497527636834;gini;9;10;3;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.6224489795918368;0.6530612244897959;0.7040816326530612;0.6224489795918368;0.5612244897959183;0.711340206185567;0.6907216494845361;0.6391752577319587;0.6597938144329897;0.6907216494845361;0.6555017883442037;0.04395785050898026;170
