mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_randomforest__criterion;param_randomforest__max_depth;param_randomforest__max_features;param_randomforest__min_samples_leaf;param_randomforest__min_samples_split;param_randomforest__random_state;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;mean_test_score;std_test_score;rank_test_score
0.5126996755599975;0.02941709533391951;0.04769997596740723;0.008356633260118259;gini;9;9;1;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.5;0.5612244897959183;0.6122448979591837;0.5204081632653061;0.40816326530612246;0.5567010309278351;0.5567010309278351;0.4845360824742268;0.5360824742268041;0.5154639175257731;0.5251525352409004;0.052039944464480486;99
0.4885004997253418;0.036956969151527935;0.04470043182373047;0.009665620847044452;gini;9;9;1;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.5;0.5612244897959183;0.6122448979591837;0.5204081632653061;0.41836734693877553;0.5463917525773195;0.5670103092783505;0.4948453608247423;0.5360824742268041;0.5051546391752577;0.5261729434041658;0.04957335029135781;92
0.5016000986099243;0.04537852848408841;0.04919919967651367;0.012647643571264534;gini;9;9;1;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.5;0.5612244897959183;0.6122448979591837;0.5204081632653061;0.40816326530612246;0.5463917525773195;0.5567010309278351;0.4845360824742268;0.5360824742268041;0.5051546391752577;0.5230906795707974;0.05176957505851893;140
0.5090997219085693;0.03993856849686037;0.04190020561218262;0.0061221082359643525;gini;9;9;1;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.5;0.5612244897959183;0.6224489795918368;0.5102040816326531;0.41836734693877553;0.5463917525773195;0.5360824742268041;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.521018304228908;0.050474363081187155;189
0.509700083732605;0.05142418272990912;0.04400115013122559;0.006525835979427039;gini;9;9;2;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.5;0.5612244897959183;0.6122448979591837;0.5102040816326531;0.40816326530612246;0.5463917525773195;0.5463917525773195;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.520008415737429;0.05110425371430311;193
0.48770020008087156;0.03120923135832682;0.04219937324523926;0.00439925648197587;gini;9;9;2;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.5;0.5510204081632653;0.6122448979591837;0.5102040816326531;0.41836734693877553;0.5463917525773195;0.5257731958762887;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.5179465600673259;0.04742956390387097;228
0.5057003974914551;0.03308455255665954;0.046799635887145995;0.00731928622689995;gini;9;9;2;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.5;0.5612244897959183;0.6122448979591837;0.5102040816326531;0.40816326530612246;0.5463917525773195;0.5463917525773195;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.520008415737429;0.05110425371430311;193
0.5238004446029663;0.05132081379400605;0.04409937858581543;0.008104838280829366;gini;9;9;2;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.5;0.5510204081632653;0.6122448979591837;0.5102040816326531;0.41836734693877553;0.5360824742268041;0.5567010309278351;0.4845360824742268;0.5257731958762887;0.5154639175257731;0.5210393435724805;0.04816943811791634;174
0.5309999465942383;0.05199860256691371;0.04699981212615967;0.0069136913806340594;gini;9;9;2;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.5;0.5612244897959183;0.6122448979591837;0.5102040816326531;0.40816326530612246;0.5463917525773195;0.5463917525773195;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.520008415737429;0.05110425371430311;193
0.5073999881744384;0.037526391278311144;0.043299746513366696;0.005967848854662126;gini;9;9;2;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.5;0.5612244897959183;0.6122448979591837;0.5102040816326531;0.41836734693877553;0.5463917525773195;0.5360824742268041;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.5199978960656427;0.04847711878336772;204
0.48330092430114746;0.033994010050553844;0.04539916515350342;0.007851337630972812;gini;9;9;3;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.5;0.5510204081632653;0.6122448979591837;0.5102040816326531;0.40816326530612246;0.5360824742268041;0.5257731958762887;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.515895224069009;0.04910161917302451;245
0.4978999137878418;0.022750754399388458;0.043799424171447755;0.004556883253307077;gini;9;9;3;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.5;0.5510204081632653;0.6122448979591837;0.5102040816326531;0.40816326530612246;0.5360824742268041;0.5257731958762887;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.515895224069009;0.04910161917302451;245
0.5097003221511841;0.03933711003738233;0.04490087032318115;0.005429427603653088;gini;9;9;3;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.5;0.5510204081632653;0.6122448979591837;0.5102040816326531;0.40816326530612246;0.5360824742268041;0.5257731958762887;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.515895224069009;0.04910161917302451;245
0.49570000171661377;0.022751094839664643;0.04310030937194824;0.007189792936719236;gini;9;9;3;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.5;0.5510204081632653;0.6122448979591837;0.5102040816326531;0.40816326530612246;0.5360824742268041;0.5257731958762887;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.515895224069009;0.04910161917302451;245
0.5341004848480224;0.07223789623767223;0.04830057621002197;0.01380670593221997;gini;9;9;3;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.5;0.5510204081632653;0.6122448979591837;0.5102040816326531;0.40816326530612246;0.5360824742268041;0.5257731958762887;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.515895224069009;0.04910161917302451;245
0.6417023658752441;0.1631193902175547;0.058098125457763675;0.019611907874066054;gini;9;9;3;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 9, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.5;0.5510204081632653;0.6122448979591837;0.5102040816326531;0.40816326530612246;0.5360824742268041;0.5257731958762887;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.515895224069009;0.04910161917302451;245
0.6178028821945191;0.12694187625581665;0.04769651889801026;0.009621738179246603;gini;9;10;1;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.5;0.5612244897959183;0.6122448979591837;0.5204081632653061;0.41836734693877553;0.5360824742268041;0.5567010309278351;0.4845360824742268;0.5360824742268041;0.5154639175257731;0.5241110877340627;0.04889934070776632;124
0.5287989377975464;0.059450340504683834;0.04600028991699219;0.007362195380184684;gini;9;10;1;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.5;0.5714285714285714;0.6122448979591837;0.5204081632653061;0.41836734693877553;0.5360824742268041;0.5463917525773195;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.5220387123921733;0.04930354246734624;167
0.5396997928619385;0.07792488946336046;0.04910132884979248;0.01032924733626059;gini;9;10;1;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.5;0.5612244897959183;0.6122448979591837;0.5204081632653061;0.41836734693877553;0.5360824742268041;0.5567010309278351;0.4845360824742268;0.5360824742268041;0.5154639175257731;0.5241110877340627;0.04889934070776632;124
0.5521992683410645;0.06815585906206274;0.04850072860717773;0.011083583951882827;gini;9;10;1;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.5;0.5612244897959183;0.6224489795918368;0.5204081632653061;0.41836734693877553;0.5670103092783505;0.5567010309278351;0.4948453608247423;0.5360824742268041;0.5154639175257731;0.5292552072375342;0.051514016419687135;74
0.5242997646331787;0.0442019792849566;0.05070006847381592;0.014704484592904396;gini;9;10;1;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.5;0.5612244897959183;0.6122448979591837;0.5204081632653061;0.41836734693877553;0.5360824742268041;0.5463917525773195;0.4845360824742268;0.5360824742268041;0.5154639175257731;0.5230801598990111;0.04830647029437724;146
0.5513996601104736;0.05183866650525487;0.04319996833801269;0.0056180116116692;gini;9;10;1;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 1, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.5102040816326531;0.5612244897959183;0.6122448979591837;0.5102040816326531;0.41836734693877553;0.5463917525773195;0.5567010309278351;0.4845360824742268;0.5360824742268041;0.5051546391752577;0.5241110877340628;0.049336493565372945;123
0.5349007606506347;0.05360124542487774;0.048401474952697754;0.00979046983642475;gini;9;10;2;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.5;0.5612244897959183;0.6122448979591837;0.5102040816326531;0.41836734693877553;0.5360824742268041;0.5463917525773195;0.4845360824742268;0.5360824742268041;0.5051546391752577;0.5210288239006943;0.048698092262506806;184
0.5608001470565795;0.05237199001026051;0.05440065860748291;0.015524853385426881;gini;9;10;2;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.5;0.5612244897959183;0.6224489795918368;0.5102040816326531;0.41836734693877553;0.5567010309278351;0.5567010309278351;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.5241110877340627;0.05201608698945274;124
0.5889007568359375;0.048306428667593396;0.05859904289245606;0.019110732979909163;gini;9;10;2;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.5;0.5612244897959183;0.6122448979591837;0.5102040816326531;0.41836734693877553;0.5360824742268041;0.5463917525773195;0.4845360824742268;0.5360824742268041;0.5051546391752577;0.5210288239006943;0.048698092262506806;184
0.5510004997253418;0.07881403465766036;0.048800206184387206;0.010117477438813322;gini;9;10;2;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.5102040816326531;0.5612244897959183;0.6122448979591837;0.5102040816326531;0.40816326530612246;0.5463917525773195;0.5360824742268041;0.4845360824742268;0.5360824742268041;0.5051546391752577;0.5210288239006943;0.05058582901906572;184
0.5387997627258301;0.036961544635792126;0.048200249671936035;0.007691736053037291;gini;9;10;2;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.5;0.5612244897959183;0.6122448979591837;0.5102040816326531;0.41836734693877553;0.5360824742268041;0.5463917525773195;0.4845360824742268;0.5360824742268041;0.5051546391752577;0.5210288239006943;0.048698092262506806;184
0.488200306892395;0.02751247492098807;0.044500303268432614;0.00508532330954188;gini;9;10;2;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 2, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.5102040816326531;0.5510204081632653;0.6122448979591837;0.5102040816326531;0.41836734693877553;0.5463917525773195;0.5670103092783505;0.4948453608247423;0.5360824742268041;0.5257731958762887;0.5272143909110035;0.048273444235934306;82
0.48589980602264404;0.036175054522681056;0.04560055732727051;0.007838081387974243;gini;9;10;3;9;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 9, 'randomforest__random_state': 1};0.5;0.5510204081632653;0.6122448979591837;0.5102040816326531;0.40816326530612246;0.5360824742268041;0.5257731958762887;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.515895224069009;0.04910161917302451;245
0.48300001621246336;0.04020407006263752;0.04169981479644776;0.006181290998694612;gini;9;10;3;9;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 9, 'randomforest__random_state': None};0.5;0.5510204081632653;0.6122448979591837;0.5102040816326531;0.40816326530612246;0.5360824742268041;0.5463917525773195;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.5179570797391121;0.049899540569144224;222
0.49669930934906004;0.0552999306955567;0.041700339317321776;0.006542596864803464;gini;9;10;3;10;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 10, 'randomforest__random_state': 1};0.5;0.5510204081632653;0.6122448979591837;0.5102040816326531;0.40816326530612246;0.5360824742268041;0.5257731958762887;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.515895224069009;0.04910161917302451;245
0.4951001167297363;0.0416780989491397;0.043100595474243164;0.005108122675391728;gini;9;10;3;10;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 10, 'randomforest__random_state': None};0.5;0.5510204081632653;0.6122448979591837;0.5204081632653061;0.41836734693877553;0.5360824742268041;0.5257731958762887;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.5179360403955396;0.04686313064440014;233
0.5272997856140137;0.05727828681605432;0.04550013542175293;0.007486376541513769;gini;9;10;3;11;1;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 11, 'randomforest__random_state': 1};0.5;0.5510204081632653;0.6122448979591837;0.5102040816326531;0.40816326530612246;0.5360824742268041;0.5257731958762887;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.515895224069009;0.04910161917302451;245
0.4904000997543335;0.037987989733939964;0.04160001277923584;0.005180058410518348;gini;9;10;3;11;;{'randomforest__criterion': 'gini', 'randomforest__max_depth': 9, 'randomforest__max_features': 10, 'randomforest__min_samples_leaf': 3, 'randomforest__min_samples_split': 11, 'randomforest__random_state': None};0.5;0.5510204081632653;0.6122448979591837;0.5102040816326531;0.40816326530612246;0.5360824742268041;0.5257731958762887;0.4845360824742268;0.5257731958762887;0.5051546391752577;0.515895224069009;0.04910161917302451;245
