mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_decisiontree__criterion;param_decisiontree__max_depth;param_decisiontree__min_samples_leaf;param_decisiontree__min_samples_split;param_decisiontree__random_state;param_decisiontree__splitter;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;mean_test_score;std_test_score;rank_test_score
0.0923994541168213;0.013770683327255085;0.009801387786865234;0.0023146356104840143;gini;9;1;2;1;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 2, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'best'};0.6326530612244898;0.5816326530612245;0.6428571428571429;0.5816326530612245;0.5306122448979592;0.5876288659793815;0.6185567010309279;0.6494845360824743;0.6082474226804123;0.5463917525773195;0.5979697033452556;0.03773472548646724;141
0.0622002124786377;0.01471718709537894;0.007299685478210449;0.0019539979386080882;gini;9;1;2;1;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 2, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'random'};0.6836734693877551;0.6938775510204082;0.6836734693877551;0.6326530612244898;0.5306122448979592;0.6082474226804123;0.6082474226804123;0.6185567010309279;0.5567010309278351;0.5360824742268041;0.6152324847464758;0.05728589052536481;24
0.05280072689056396;0.0031563948014182606;0.006199979782104492;0.0016002042567419144;gini;9;1;2;;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 2, 'decisiontree__random_state': None, 'decisiontree__splitter': 'best'};0.6326530612244898;0.6020408163265306;0.6326530612244898;0.5714285714285714;0.5204081632653061;0.5876288659793815;0.6391752577319587;0.6185567010309279;0.5979381443298969;0.5463917525773195;0.594887439511887;0.03733176445457124;181
0.058698177337646484;0.006841931191125207;0.008200788497924804;0.001719667943657233;gini;9;1;2;;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 2, 'decisiontree__random_state': None, 'decisiontree__splitter': 'random'};0.6428571428571429;0.673469387755102;0.6326530612244898;0.5714285714285714;0.4897959183673469;0.6185567010309279;0.6185567010309279;0.5567010309278351;0.5463917525773195;0.5463917525773195;0.5896802019776983;0.05339305505184404;260
0.06720128059387206;0.007331643479575224;0.006299161911010742;0.001344202241392428;gini;9;1;3;1;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 3, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'best'};0.6326530612244898;0.5816326530612245;0.6530612244897959;0.5816326530612245;0.5306122448979592;0.5876288659793815;0.6082474226804123;0.6494845360824743;0.6082474226804123;0.5463917525773195;0.5979591836734693;0.03865371196387719;143
0.06329870223999023;0.004027914956532129;0.009100890159606934;0.0015128147639275464;gini;9;1;3;1;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 3, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'random'};0.6836734693877551;0.6938775510204082;0.673469387755102;0.6326530612244898;0.5306122448979592;0.6082474226804123;0.6288659793814433;0.5567010309278351;0.5567010309278351;0.5360824742268041;0.6100883652430044;0.05900122297686885;43
0.06659910678863526;0.006389197035394736;0.0073012828826904295;0.001900443951175596;gini;9;1;3;;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 3, 'decisiontree__random_state': None, 'decisiontree__splitter': 'best'};0.6326530612244898;0.5918367346938775;0.6428571428571429;0.5918367346938775;0.5306122448979592;0.5876288659793815;0.6288659793814433;0.6288659793814433;0.5979381443298969;0.5463917525773195;0.597948664001683;0.03536445333274161;145
0.05400075912475586;0.006164180456169189;0.0067980289459228516;0.00147006934301657;gini;9;1;3;;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 3, 'decisiontree__random_state': None, 'decisiontree__splitter': 'random'};0.5816326530612245;0.673469387755102;0.6938775510204082;0.5816326530612245;0.5102040816326531;0.5876288659793815;0.6701030927835051;0.6391752577319587;0.5876288659793815;0.5360824742268041;0.6061434883231642;0.05780314118502707;67
0.05920031070709229;0.004895619329238557;0.006499934196472168;0.0013601470305590335;gini;9;1;4;1;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 4, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'best'};0.6224489795918368;0.5816326530612245;0.6428571428571429;0.5816326530612245;0.5306122448979592;0.5876288659793815;0.6185567010309279;0.6391752577319587;0.5979381443298969;0.5463917525773195;0.5948874395118872;0.03532545884400374;180
0.05559945106506348;0.006263899816365405;0.0073003053665161135;0.001553160038707853;gini;9;1;4;1;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 4, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'random'};0.673469387755102;0.6938775510204082;0.5918367346938775;0.6122448979591837;0.5306122448979592;0.6082474226804123;0.6288659793814433;0.5567010309278351;0.5567010309278351;0.5360824742268041;0.598863875447086;0.05288231368822881;138
