mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_multinomial-naive-bayes__alpha;param_multinomial-naive-bayes__class_prior;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;mean_test_score;std_test_score;rank_test_score
0.09480161666870117;0.011188358022663112;0.0094008207321167;0.0013575077904820429;0.01;;{'multinomial-naive-bayes__alpha': 0.01, 'multinomial-naive-bayes__class_prior': None};0.5612244897959183;0.5408163265306123;0.5204081632653061;0.5306122448979592;0.5204081632653061;0.5876288659793815;0.6597938144329897;0.5876288659793815;0.5773195876288659;0.5876288659793815;0.5673469387755101;0.04046880409891067;4
0.07179958820343017;0.010197937194937891;0.007999873161315918;0.002757579815604201;0.1;;{'multinomial-naive-bayes__alpha': 0.1, 'multinomial-naive-bayes__class_prior': None};0.6020408163265306;0.5204081632653061;0.5408163265306123;0.6020408163265306;0.5408163265306123;0.5979381443298969;0.6494845360824743;0.5773195876288659;0.6288659793814433;0.5979381443298969;0.5857668840732169;0.038894288189977394;2
0.064400315284729;0.005747873241470776;0.008100247383117676;0.0007003087592863859;0.5;;{'multinomial-naive-bayes__alpha': 0.5, 'multinomial-naive-bayes__class_prior': None};0.5510204081632653;0.5510204081632653;0.5204081632653061;0.6326530612244898;0.5510204081632653;0.6082474226804123;0.6701030927835051;0.5876288659793815;0.6288659793814433;0.5670103092783505;0.5867978119082684;0.044623065159976924;1
0.05850017070770264;0.005238638369600176;0.006799626350402832;0.0019900111466419866;1.0;;{'multinomial-naive-bayes__alpha': 1.0, 'multinomial-naive-bayes__class_prior': None};0.5102040816326531;0.5;0.5612244897959183;0.6326530612244898;0.6122448979591837;0.5773195876288659;0.5773195876288659;0.5979381443298969;0.5876288659793815;0.5670103092783505;0.5723543025457605;0.03926140511162289;3
0.059699487686157224;0.007349765968343838;0.006500530242919922;0.0014315137483224044;10.0;;{'multinomial-naive-bayes__alpha': 10.0, 'multinomial-naive-bayes__class_prior': None};0.5204081632653061;0.45918367346938777;0.4897959183673469;0.5408163265306123;0.5306122448979592;0.5567010309278351;0.5360824742268041;0.5567010309278351;0.4536082474226804;0.4536082474226804;0.5097517357458449;0.03984351345845169;5
