mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_decisiontree__criterion;param_decisiontree__max_depth;param_decisiontree__min_samples_leaf;param_decisiontree__min_samples_split;param_decisiontree__random_state;param_decisiontree__splitter;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;mean_test_score;std_test_score;rank_test_score
0.10989992618560791;0.009038526451209221;0.007900619506835937;0.0008309782696938208;gini;9;1;4;;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 4, 'decisiontree__random_state': None, 'decisiontree__splitter': 'best'};0.6938775510204082;0.6938775510204082;0.673469387755102;0.5816326530612245;0.47959183673469385;0.5463917525773195;0.5876288659793815;0.5773195876288659;0.44329896907216493;0.5463917525773195;0.5823479907426888;0.08106394917234784;120
0.09179801940917968;0.005723630134299764;0.007301115989685058;0.0017338796534516285;gini;9;1;4;;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 4, 'decisiontree__random_state': None, 'decisiontree__splitter': 'random'};0.5102040816326531;0.6428571428571429;0.5408163265306123;0.5612244897959183;0.4489795918367347;0.6185567010309279;0.5360824742268041;0.6494845360824743;0.41237113402061853;0.5670103092783505;0.5487586787292236;0.07391086136713311;254
0.10089921951293945;0.00494799535281645;0.007600998878479004;0.0014980366904518486;gini;9;1;5;1;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 5, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'best'};0.6632653061224489;0.5102040816326531;0.6530612244897959;0.6326530612244898;0.47959183673469385;0.5154639175257731;0.5567010309278351;0.5463917525773195;0.5876288659793815;0.5051546391752577;0.5650115716389648;0.06264776774676453;189
0.08620035648345947;0.007426611861167717;0.007299971580505371;0.0017340647305927742;gini;9;1;5;1;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 5, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'random'};0.5408163265306123;0.673469387755102;0.5;0.6122448979591837;0.5;0.5567010309278351;0.5979381443298969;0.5463917525773195;0.4845360824742268;0.5670103092783505;0.5579107931832528;0.05523451318822206;220
0.11089942455291749;0.0103567679327076;0.009000706672668456;0.0008955624392306767;gini;9;1;5;;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 5, 'decisiontree__random_state': None, 'decisiontree__splitter': 'best'};0.6326530612244898;0.5714285714285714;0.6224489795918368;0.5714285714285714;0.4489795918367347;0.6391752577319587;0.5567010309278351;0.5567010309278351;0.4329896907216495;0.5567010309278351;0.5589206816747317;0.06647288039955399;214
0.0881986141204834;0.009600792205607622;0.007500386238098145;0.0016289442255477023;gini;9;1;5;;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 5, 'decisiontree__random_state': None, 'decisiontree__splitter': 'random'};0.6020408163265306;0.5714285714285714;0.6224489795918368;0.5918367346938775;0.47959183673469385;0.5360824742268041;0.5773195876288659;0.5773195876288659;0.422680412371134;0.5051546391752577;0.5485903639806439;0.05917080108467744;257
0.09920022487640381;0.006447768091820008;0.006999492645263672;0.0013411723776703714;gini;9;2;2;1;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 2, 'decisiontree__min_samples_split': 2, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'best'};0.6224489795918368;0.6224489795918368;0.6632653061224489;0.5816326530612245;0.46938775510204084;0.5876288659793815;0.6185567010309279;0.5773195876288659;0.4845360824742268;0.5567010309278351;0.5783925941510624;0.05827267334899462;133
0.07860062122344971;0.005712633008651134;0.008000540733337402;0.0010958690359976562;gini;9;2;2;1;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 2, 'decisiontree__min_samples_split': 2, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'random'};0.5408163265306123;0.6224489795918368;0.45918367346938777;0.6224489795918368;0.5;0.5670103092783505;0.6494845360824743;0.5257731958762887;0.6082474226804123;0.4948453608247423;0.5590258783925941;0.06141925394689137;211
0.09869866371154785;0.0070999297846642585;0.0077000617980957035;0.0025701372791092983;gini;9;2;2;;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 2, 'decisiontree__min_samples_split': 2, 'decisiontree__random_state': None, 'decisiontree__splitter': 'best'};0.5714285714285714;0.6020408163265306;0.5204081632653061;0.5612244897959183;0.47959183673469385;0.5463917525773195;0.5979381443298969;0.4536082474226804;0.5360824742268041;0.5257731958762887;0.5394487691984009;0.045162165147279165;273
0.08500003814697266;0.006695089406699317;0.008000493049621582;0.0013428248042490981;gini;9;2;2;;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 2, 'decisiontree__min_samples_split': 2, 'decisiontree__random_state': None, 'decisiontree__splitter': 'random'};0.6020408163265306;0.6020408163265306;0.42857142857142855;0.5612244897959183;0.5204081632653061;0.5670103092783505;0.5463917525773195;0.5154639175257731;0.4845360824742268;0.5979381443298969;0.5425625920471281;0.053561747481270974;269
0.0987990140914917;0.009009834885659745;0.007499814033508301;0.0019096669777760884;gini;9;2;3;1;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 2, 'decisiontree__min_samples_split': 3, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'best'};0.5714285714285714;0.5714285714285714;0.4897959183673469;0.6122448979591837;0.5;0.6082474226804123;0.6185567010309279;0.5051546391752577;0.5979381443298969;0.5567010309278351;0.5631495897328003;0.04651351244816417;192
0.0849996566772461;0.007333601800085684;0.0071997404098510746;0.0019390648365145231;gini;9;2;3;1;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 2, 'decisiontree__min_samples_split': 3, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'random'};0.6020408163265306;0.6938775510204082;0.5;0.5714285714285714;0.5510204081632653;0.6082474226804123;0.4742268041237113;0.4845360824742268;0.5463917525773195;0.4639175257731959;0.5495686934567641;0.06870985131916561;252
0.09990060329437256;0.006904911080982277;0.007600641250610352;0.0012809993840046522;gini;9;2;3;;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 2, 'decisiontree__min_samples_split': 3, 'decisiontree__random_state': None, 'decisiontree__splitter': 'best'};0.6122448979591837;0.5714285714285714;0.46938775510204084;0.5918367346938775;0.47959183673469385;0.5876288659793815;0.5670103092783505;0.5154639175257731;0.5567010309278351;0.5463917525773195;0.5497685672207027;0.04527137911539559;247
0.08139898777008056;0.007513238704268524;0.007600975036621094;0.0014275427164799266;gini;9;2;3;;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 2, 'decisiontree__min_samples_split': 3, 'decisiontree__random_state': None, 'decisiontree__splitter': 'random'};0.5612244897959183;0.6632653061224489;0.5714285714285714;0.5816326530612245;0.47959183673469385;0.5360824742268041;0.6597938144329897;0.4948453608247423;0.5567010309278351;0.5051546391752577;0.5609720176730486;0.05959421828374995;201
0.09750161170959473;0.008627556696652933;0.00820000171661377;0.001326574874871259;gini;9;2;4;1;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 2, 'decisiontree__min_samples_split': 4, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'best'};0.6530612244897959;0.5714285714285714;0.6632653061224489;0.6122448979591837;0.45918367346938777;0.5773195876288659;0.5876288659793815;0.5876288659793815;0.5360824742268041;0.5463917525773195;0.5794235219861139;0.05582057435634179;126
0.08240180015563965;0.006167487688638853;0.007399797439575195;0.0018554047486539467;gini;9;2;4;1;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 2, 'decisiontree__min_samples_split': 4, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'random'};0.5510204081632653;0.4897959183673469;0.5306122448979592;0.5816326530612245;0.46938775510204084;0.6288659793814433;0.5979381443298969;0.5670103092783505;0.4845360824742268;0.5979381443298969;0.549873763938565;0.05185663537546999;245
0.10309844017028809;0.008516222809961525;0.00749962329864502;0.0011173690649353084;gini;9;2;4;;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 2, 'decisiontree__min_samples_split': 4, 'decisiontree__random_state': None, 'decisiontree__splitter': 'best'};0.6530612244897959;0.7244897959183674;0.6632653061224489;0.5612244897959183;0.47959183673469385;0.5154639175257731;0.5670103092783505;0.5463917525773195;0.6185567010309279;0.5154639175257731;0.5844519250999369;0.0738235429598332;109
0.08209960460662842;0.0035916435152892577;0.007100486755371093;0.001639390314744045;gini;9;2;4;;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 2, 'decisiontree__min_samples_split': 4, 'decisiontree__random_state': None, 'decisiontree__splitter': 'random'};0.5612244897959183;0.6326530612244898;0.6224489795918368;0.5612244897959183;0.46938775510204084;0.5773195876288659;0.6082474226804123;0.5257731958762887;0.4639175257731959;0.4845360824742268;0.5506732589943194;0.05936997539900907;244
0.09959824085235595;0.00748492151477411;0.008001327514648438;0.0016114631230186526;gini;9;2;5;1;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 2, 'decisiontree__min_samples_split': 5, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'best'};0.6224489795918368;0.5306122448979592;0.4489795918367347;0.5408163265306123;0.4897959183673469;0.5876288659793815;0.6185567010309279;0.6185567010309279;0.5979381443298969;0.4948453608247423;0.5550178834420366;0.059534037566959824;230
0.07960047721862792;0.007735135479281104;0.007199978828430176;0.001077947409663357;gini;9;2;5;1;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 2, 'decisiontree__min_samples_split': 5, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'random'};0.5612244897959183;0.5612244897959183;0.47959183673469385;0.6020408163265306;0.5;0.6288659793814433;0.5876288659793815;0.5154639175257731;0.5567010309278351;0.5567010309278351;0.5549442457395328;0.04369370845293502;231
0.10239884853363038;0.008324723735599745;0.008301115036010743;0.001485451493382889;gini;9;2;5;;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 2, 'decisiontree__min_samples_split': 5, 'decisiontree__random_state': None, 'decisiontree__splitter': 'best'};0.6326530612244898;0.5816326530612245;0.673469387755102;0.6428571428571429;0.47959183673469385;0.6082474226804123;0.4845360824742268;0.4639175257731959;0.4742268041237113;0.5257731958762887;0.5566905112560488;0.07591176876776012;227
0.08260023593902588;0.006068817330322597;0.006901407241821289;0.0018688118118155542;gini;9;2;5;;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 2, 'decisiontree__min_samples_split': 5, 'decisiontree__random_state': None, 'decisiontree__splitter': 'random'};0.6326530612244898;0.5918367346938775;0.5510204081632653;0.5918367346938775;0.46938775510204084;0.6185567010309279;0.6391752577319587;0.5876288659793815;0.5257731958762887;0.5360824742268041;0.5743951188722912;0.05072388514915126;147
0.0994992733001709;0.008016531300616985;0.00800185203552246;0.0024900117506485727;gini;9;3;2;1;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 3, 'decisiontree__min_samples_split': 2, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'best'};0.5510204081632653;0.5204081632653061;0.5918367346938775;0.5918367346938775;0.45918367346938777;0.5979381443298969;0.5360824742268041;0.6082474226804123;0.6185567010309279;0.5257731958762887;0.5600883652430044;0.04772701703882334;204
0.07589986324310302;0.004926842630125047;0.007401490211486816;0.0014978000563913554;gini;9;3;2;1;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 3, 'decisiontree__min_samples_split': 2, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'random'};0.5204081632653061;0.47959183673469385;0.4897959183673469;0.6122448979591837;0.45918367346938777;0.6082474226804123;0.5360824742268041;0.5360824742268041;0.4742268041237113;0.5567010309278351;0.5272564695981485;0.05096420975648544;282
0.10440020561218262;0.007172515132341571;0.007500791549682617;0.0023341405748583876;gini;9;3;2;;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 3, 'decisiontree__min_samples_split': 2, 'decisiontree__random_state': None, 'decisiontree__splitter': 'best'};0.6224489795918368;0.5714285714285714;0.6224489795918368;0.6224489795918368;0.4489795918367347;0.5051546391752577;0.5670103092783505;0.6804123711340206;0.5257731958762887;0.4948453608247423;0.5660950978329475;0.06837921068772383;181
0.08920221328735352;0.011707537232631736;0.007401561737060547;0.00168537499694814;gini;9;3;2;;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 3, 'decisiontree__min_samples_split': 2, 'decisiontree__random_state': None, 'decisiontree__splitter': 'random'};0.5714285714285714;0.6224489795918368;0.6224489795918368;0.5816326530612245;0.4897959183673469;0.5979381443298969;0.6288659793814433;0.5670103092783505;0.4639175257731959;0.5567010309278351;0.5702188091731537;0.05268434482293825;158
0.09609944820404052;0.011122002024926166;0.008301162719726562;0.0017925803356113495;gini;9;3;3;1;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 3, 'decisiontree__min_samples_split': 3, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'best'};0.5408163265306123;0.5816326530612245;0.673469387755102;0.5816326530612245;0.4897959183673469;0.6185567010309279;0.5773195876288659;0.5567010309278351;0.4948453608247423;0.5463917525773195;0.5661161371765202;0.05186892165128359;179
0.07799921035766602;0.006512191887206962;0.007001566886901856;0.0015501291289017028;gini;9;3;3;1;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 3, 'decisiontree__min_samples_split': 3, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'random'};0.6530612244897959;0.5102040816326531;0.4387755102040816;0.5510204081632653;0.5306122448979592;0.6288659793814433;0.4329896907216495;0.5360824742268041;0.44329896907216493;0.5360824742268041;0.5260993057016622;0.07136138512757216;284
0.09159870147705078;0.008298342028146399;0.007401275634765625;0.001684423963647464;gini;9;3;3;;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 3, 'decisiontree__min_samples_split': 3, 'decisiontree__random_state': None, 'decisiontree__splitter': 'best'};0.5816326530612245;0.5714285714285714;0.6326530612244898;0.6122448979591837;0.45918367346938777;0.5360824742268041;0.5360824742268041;0.5567010309278351;0.6185567010309279;0.5876288659793815;0.569219440353461;0.048236658495724186;162
0.08519847393035888;0.006400292994608596;0.00680081844329834;0.0010780191009796786;gini;9;3;3;;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 3, 'decisiontree__min_samples_split': 3, 'decisiontree__random_state': None, 'decisiontree__splitter': 'random'};0.5612244897959183;0.6428571428571429;0.5;0.6224489795918368;0.5;0.5360824742268041;0.5773195876288659;0.5876288659793815;0.422680412371134;0.5773195876288659;0.5527561540079949;0.061833611534876334;241
0.097798752784729;0.006353512624174388;0.006601285934448242;0.001562374040820712;gini;9;3;4;1;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 3, 'decisiontree__min_samples_split': 4, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'best'};0.6326530612244898;0.6224489795918368;0.6530612244897959;0.6224489795918368;0.45918367346938777;0.5670103092783505;0.6185567010309279;0.4845360824742268;0.5773195876288659;0.5154639175257731;0.5752682516305491;0.06405279916402382;144
0.07949867248535156;0.005144192508480854;0.008201336860656739;0.0017778571443638825;gini;9;3;4;1;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 3, 'decisiontree__min_samples_split': 4, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'random'};0.5306122448979592;0.5918367346938775;0.4897959183673469;0.6530612244897959;0.5102040816326531;0.6494845360824743;0.5876288659793815;0.5257731958762887;0.5876288659793815;0.5670103092783505;0.5693035977277509;0.05275897630905052;160
0.10689935684204102;0.0055750560012599116;0.008700919151306153;0.0019519963214267722;gini;9;3;4;;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 3, 'decisiontree__min_samples_split': 4, 'decisiontree__random_state': None, 'decisiontree__splitter': 'best'};0.6122448979591837;0.5510204081632653;0.6530612244897959;0.6020408163265306;0.5102040816326531;0.5876288659793815;0.6082474226804123;0.5051546391752577;0.5463917525773195;0.5567010309278351;0.5732695139911634;0.04500229646712814;150
0.08439786434173584;0.00908011744637568;0.007599592208862305;0.0010195555670705334;gini;9;3;4;;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 3, 'decisiontree__min_samples_split': 4, 'decisiontree__random_state': None, 'decisiontree__splitter': 'random'};0.5102040816326531;0.5816326530612245;0.5408163265306123;0.6122448979591837;0.5204081632653061;0.6288659793814433;0.5876288659793815;0.5154639175257731;0.5154639175257731;0.5360824742268041;0.5548811277088155;0.04170789317459974;233
0.09740076065063477;0.008673412768688814;0.007601237297058106;0.0017996588330388727;gini;9;3;5;1;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 3, 'decisiontree__min_samples_split': 5, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'best'};0.6632653061224489;0.5816326530612245;0.6530612244897959;0.6326530612244898;0.5102040816326531;0.6288659793814433;0.5773195876288659;0.5773195876288659;0.5257731958762887;0.5051546391752577;0.5855249316221334;0.055278307816641836;106
0.07659971714019775;0.005181377068426885;0.007701659202575683;0.0015534248777016417;gini;9;3;5;1;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 3, 'decisiontree__min_samples_split': 5, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'random'};0.5204081632653061;0.6326530612244898;0.5;0.6224489795918368;0.4897959183673469;0.6494845360824743;0.6185567010309279;0.5567010309278351;0.5463917525773195;0.5773195876288659;0.5713759730696403;0.05469254655111722;153
0.09580056667327881;0.007305448706522601;0.007999825477600097;0.0012658210894045555;gini;9;3;5;;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 3, 'decisiontree__min_samples_split': 5, 'decisiontree__random_state': None, 'decisiontree__splitter': 'best'};0.6938775510204082;0.6122448979591837;0.6530612244897959;0.5816326530612245;0.5;0.6082474226804123;0.5773195876288659;0.5876288659793815;0.5567010309278351;0.5257731958762887;0.5896486429623395;0.05400385577032169;94
0.08148620128631592;0.007618292703639462;0.007500314712524414;0.0012841524536039766;gini;9;3;5;;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 9, 'decisiontree__min_samples_leaf': 3, 'decisiontree__min_samples_split': 5, 'decisiontree__random_state': None, 'decisiontree__splitter': 'random'};0.5510204081632653;0.6020408163265306;0.6020408163265306;0.5408163265306123;0.5306122448979592;0.5773195876288659;0.5257731958762887;0.6288659793814433;0.44329896907216493;0.5567010309278351;0.5558489375131496;0.04951647502928457;229
0.11559939384460449;0.004341150611985336;0.007800698280334473;0.0015996259012794865;gini;10;1;2;1;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 10, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 2, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'best'};0.673469387755102;0.6122448979591837;0.6836734693877551;0.5714285714285714;0.47959183673469385;0.5463917525773195;0.6185567010309279;0.5463917525773195;0.5360824742268041;0.5463917525773195;0.5814222596254996;0.06120735226192176;121
0.08799924850463867;0.013267214571057801;0.0071009635925292965;0.0015128492372964981;gini;10;1;2;1;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 10, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 2, 'decisiontree__random_state': 1, 'decisiontree__splitter': 'random'};0.6224489795918368;0.6224489795918368;0.673469387755102;0.6122448979591837;0.5306122448979592;0.6185567010309279;0.5051546391752577;0.5360824742268041;0.5463917525773195;0.5670103092783505;0.5834420366084577;0.05100608638549855;114
0.1055999755859375;0.004883577386776802;0.008000493049621582;0.0025299323037309075;gini;10;1;2;;best;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 10, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 2, 'decisiontree__random_state': None, 'decisiontree__splitter': 'best'};0.6122448979591837;0.5510204081632653;0.4897959183673469;0.6122448979591837;0.46938775510204084;0.5567010309278351;0.5773195876288659;0.5773195876288659;0.5876288659793815;0.5567010309278351;0.5590363980643803;0.044782424422943855;210
0.0904984712600708;0.00875515286422376;0.007701396942138672;0.0011003255634891003;gini;10;1;2;;random;{'decisiontree__criterion': 'gini', 'decisiontree__max_depth': 10, 'decisiontree__min_samples_leaf': 1, 'decisiontree__min_samples_split': 2, 'decisiontree__random_state': None, 'decisiontree__splitter': 'random'};0.5612244897959183;0.5612244897959183;0.5306122448979592;0.5816326530612245;0.47959183673469385;0.5670103092783505;0.5773195876288659;0.5360824742268041;0.6082474226804123;0.5360824742268041;0.5539027982326952;0.033540046258242924;236
